,201731588,201729033,201714191,201729556,201729046,201730584,201729053,201729565,201729058,201714219,201730091,201729581,201729070,201729071,201730095,201730616,201730621,201729088,201731650,201719879,201729614,201731674,201730142,201730148,201714793,201632874,201730669,201729134,201731695,201729137,201729159,201729163,201730194,201730196,201730197,201730202,201632923,201730203,201730205,201717406,201729183,201730208,201217185,201728162,201729186,201730220,201729712,201632438,201730232,201715900,201731262,201729215,201729218,201729225,201729745,201631452,201713373,201631464,201729776,201630449,201731824,201730803,201728760,201730819,201730311,201729297,201731858,201729814,201632026,201633053,201632544,201729316,201731370,201729329,201729850,201730880,201730884,201730886,201633105,201728852,201728342,201720156,201728860,201731420,201712485,201715565,201729904,201731443,201630070,201729398,201728888,201729910,201730937,201716092,201730940,201715071,201729927,201730952,201728905,201715088,201730448,201728924,201730465,201731493,201731494,201729962,201730987,201729458,201729459,201729466,201630655,201614784,201728959,201728966,201729482,201632715,201714123,201729998,201731544,201715682,201728997,201729008,201729014,201731064,201730046
201728760,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
201730819,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.1875,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
201730311,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333
201729297,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.5,0.3333333333333333,0.0,0.5,0.5,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0
201731858,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.15789473684210525,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0
201729814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3157894736842105,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.3157894736842105,0.0,0.5,0.0,0.15789473684210525,0.0,0.16666666666666666,0.0,0.15789473684210525,0.17647058823529413,0.0,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15789473684210525,0.0,0.3333333333333333,0.3,0.15,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.15,0.16666666666666666,0.0,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.47368421052631576,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3,0.16666666666666666,0.15,0.16666666666666666,0.0,0.15789473684210525,0.0,0.15789473684210525,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.05263157894736842,0.0,0.16666666666666666
201632026,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.16666666666666666,0.15,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.15789473684210525,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.15,0.0,0.0,0.0,0.16666666666666666,0.15789473684210525,0.0,0.0,0.15,0.0,0.0,0.15789473684210525,0.3157894736842105,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.15,0.16666666666666666,0.15789473684210525,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.0,0.15,0.0,0.05,0.16666666666666666,0.0,0.3157894736842105,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
201633053,0.3157894736842105,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.0,0.15789473684210525,0.15789473684210525,0.0,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.0,0.16666666666666666,0.3157894736842105,0.0,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3157894736842105,0.0,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
201632544,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
201729316,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666
201731370,0.3157894736842105,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.2,0.15789473684210525,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3157894736842105,0.0,0.16666666666666666,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.16666666666666666,0.0,0.3157894736842105,0.0,0.0,0.3684210526315789,0.3333333333333333,0.15789473684210525,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.3157894736842105,0.0,0.15789473684210525,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
201729329,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.1875,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201729850,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.35294117647058826,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0
201730880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.15789473684210525,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3157894736842105,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.17647058823529413,0.0,0.16666666666666666,0.0,0.15,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.15,0.16666666666666666,0.0,0.0,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3,0.15,0.0,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.47368421052631576,0.0,0.21052631578947367,0.0,0.0,0.15789473684210525,0.15,0.16666666666666666,0.15,0.16666666666666666,0.0,0.15789473684210525,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3157894736842105,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.0,0.15,0.0,0.0,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.16666666666666666,0.15789473684210525,0.0,0.16666666666666666
201730884,0.0,0.0,0.15,0.0,0.15789473684210525,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.15789473684210525,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.1875,0.3333333333333333,0.15,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.15,0.0,0.15789473684210525,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.15,0.16666666666666666,0.2,0.0,0.0,0.0,0.3157894736842105,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201730886,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.17647058823529413,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
201633105,0.0,0.0,0.15789473684210525,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.3333333333333333,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.17647058823529413,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.16666666666666666,0.3157894736842105,0.16666666666666666,0.0,0.15789473684210525,0.3333333333333333,0.0,0.0,0.0,0.15789473684210525,0.3157894736842105,0.16666666666666666,0.0,0.15789473684210525,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.15789473684210525,0.0,0.3157894736842105,0.0,0.16666666666666666,0.0,0.3157894736842105,0.16666666666666666,0.0,0.0,0.16666666666666666
201728852,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.2,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.3157894736842105,0.15789473684210525,0.5,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.1875,0.0,0.15789473684210525,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.15789473684210525,0.3157894736842105,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.47368421052631576,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.3157894736842105,0.3333333333333333,0.16666666666666666,0.0,0.3684210526315789,0.0,0.0,0.16666666666666666,0.3333333333333333,0.15789473684210525,0.0,0.3157894736842105,0.0,0.16666666666666666,0.0,0.05263157894736842,0.16666666666666666,0.15789473684210525,0.0,0.3333333333333333
