,201615873,201616389,201617934,201616916,201620002,201619496,201616939,201614381,201614894,201535554,201611842,201621573,201613381,201530953,201619028,201613909,201615958,201614423,201617497,201612902,201616486,201612398,201513584,201621631,201611904,201612937,201623178,201624202,201533109,201611446,201621699,201616584,201616072,201613521,201618645,201617624,201621213,201619681,201617127,201531625,201613546,201612524,201615090,201613557,201614584,201616636,201620231,201533706,201612051,201513753,201619227,201615145,201619241,201531181,201614129,201518386,201622329,201612602,201612092,201531196,201615165,201612607,201614657,201614150,201614170,201614183,201612139,201617771,201614201,201613693,201612164,201619847,201531797,201617301,201614743,201616792,201614747,201617823,201613218,201618867,201613245,201612223,201615810,201618885,201530311,201617361,201612762,201512926,201616863,201123811,201614313,201619438
201612223,0.1875,0.2,0.3157894736842105,0.1875,0.1875,0.2,0.15789473684210525,0.375,0.1875,0.3333333333333333,0.17647058823529413,0.15789473684210525,0.1875,0.2,0.1875,0.35294117647058826,0.2,0.375,0.1875,0.15789473684210525,0.5625,0.4,0.15789473684210525,0.17647058823529413,0.2,0.15789473684210525,0.15789473684210525,0.1875,0.15789473684210525,0.2,0.1875,0.17647058823529413,0.4,0.16666666666666666,0.4,0.1875,0.16666666666666666,0.2,0.3333333333333333,0.375,0.16666666666666666,0.2,0.2,0.17647058823529413,0.4,0.3684210526315789,0.3333333333333333,0.0,0.15789473684210525,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.3333333333333333,0.15789473684210525,0.3157894736842105,0.4,0.3333333333333333,0.1875,0.3157894736842105,0.1875,0.16666666666666666,0.4,0.375,0.15789473684210525,0.17647058823529413,0.16666666666666666,0.1875,0.3157894736842105,0.47368421052631576,0.375,0.1875,0.16666666666666666,0.4,0.4,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.2,0.1875,0.0,0.16666666666666666,0.375,0.2,0.15789473684210525,0.1875,0.2,0.47368421052631576,0.16666666666666666,0.17647058823529413,0.1875
201615810,0.375,0.4,0.16666666666666666,0.1875,0.375,0.4,0.16666666666666666,0.375,0.5625,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.375,0.6,0.375,0.35294117647058826,0.4,0.1875,0.75,0.3333333333333333,0.375,0.6,0.16666666666666666,0.35294117647058826,0.6,0.5,0.5,0.375,0.5,0.2,0.375,0.5294117647058824,0.4,0.3333333333333333,0.4,0.5625,0.16666666666666666,0.2,0.3333333333333333,0.375,0.3333333333333333,0.4,0.2,0.17647058823529413,0.2,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.4,0.3333333333333333,0.375,0.3333333333333333,0.375,0.3333333333333333,0.4,0.1875,0.3333333333333333,0.5294117647058824,0.3333333333333333,0.375,0.5,0.3333333333333333,0.5625,0.375,0.3333333333333333,0.4,0.2,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.4,0.375,0.16666666666666666,0.0,0.1875,0.4,0.3333333333333333,0.1875,0.2,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.1875
201618885,0.5625,0.2,0.75,0.1875,0.4375,0.2,0.1875,0.1875,0.1875,0.5625,0.375,0.375,0.1875,0.2,0.375,0.5625,0.4,0.5625,0.1875,0.375,0.375,0.4,0.375,0.1875,0.2,0.1875,0.1875,0.1875,0.1875,0.2,0.1875,0.375,0.6,0.1875,0.6,0.1875,0.1875,0.2,0.375,0.375,0.1875,0.2,0.2,0.375,0.4,0.375,0.1875,0.0,0.375,0.375,0.1875,0.5625,0.1875,0.375,0.1875,0.375,0.4,0.375,0.1875,0.5625,0.375,0.1875,0.6,0.375,0.1875,0.375,0.5625,0.1875,0.375,0.5625,0.375,0.1875,0.375,0.4,0.8,0.375,0.1875,0.1875,0.375,0.2,0.375,0.375,0.1875,0.0,0.2,0.375,0.375,0.4,0.375,0.1875,0.1875,0.4375
201530311,0.2,0.2,0.2,0.4,0.4,0.6,0.6,0.6,0.4,0.4,0.6,0.2,0.6,0.4,0.6,0.4,0.2,0.2,0.4,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.8,0.4,0.2,0.4,0.4,0.6,0.4,0.6,0.8,0.4,0.4,0.4,0.4,0.2,0.0,0.2,0.4,0.4,0.2,0.6,0.2,0.6,0.4,0.4,0.6,0.4,0.4,0.4,0.8,0.4,0.2,0.8,0.4,0.2,0.6,0.2,0.4,0.4,0.2,0.6,0.4,0.2,0.4,0.6,0.4,0.4,0.6,0.6,0.2,0.4,0.2,0.0,0.4,0.4,0.4,0.4,0.6,0.4,0.4
201617361,0.5625,0.6,0.3157894736842105,0.1875,0.75,0.2,0.3157894736842105,0.1875,0.375,0.16666666666666666,0.17647058823529413,0.3157894736842105,0.1875,0.4,0.1875,0.17647058823529413,0.6,0.1875,0.375,0.15789473684210525,0.1875,0.4,0.47368421052631576,0.17647058823529413,0.2,0.15789473684210525,0.3157894736842105,0.1875,0.3157894736842105,0.2,0.1875,0.5294117647058824,0.2,0.3333333333333333,0.2,0.375,0.16666666666666666,0.2,0.3333333333333333,0.1875,0.16666666666666666,0.4,0.2,0.35294117647058826,0.4,0.15789473684210525,0.3333333333333333,0.0,0.47368421052631576,0.16666666666666666,0.3333333333333333,0.5,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.2,0.3333333333333333,0.1875,0.15789473684210525,0.375,0.3333333333333333,0.2,0.1875,0.3157894736842105,0.35294117647058826,0.5,0.1875,0.15789473684210525,0.15789473684210525,0.1875,0.375,0.16666666666666666,0.2,0.4,0.47368421052631576,0.3157894736842105,0.16666666666666666,0.16666666666666666,0.2,0.375,0.15789473684210525,0.3333333333333333,0.375,0.4,0.0,0.375,0.4,0.15789473684210525,0.16666666666666666,0.35294117647058826,0.375
201612762,0.375,0.2,0.375,0.375,0.375,0.4,0.375,0.375,0.1875,0.1875,0.375,0.1875,0.375,0.2,0.375,0.1875,0.4,0.1875,0.1875,0.375,0.1875,0.2,0.5625,0.375,0.4,0.375,0.1875,0.375,0.1875,0.6,0.375,0.1875,0.2,0.375,0.2,0.1875,0.375,0.4,0.1875,0.1875,0.375,0.4,0.4,0.5625,0.2,0.375,0.375,0.0,0.1875,0.1875,0.1875,0.375,0.375,0.1875,0.375,0.1875,0.2,0.1875,0.375,0.1875,0.5625,0.375,0.2,0.375,0.375,0.1875,0.375,0.375,0.1875,0.1875,0.1875,0.1875,0.375,0.2,0.4,0.1875,0.375,0.375,0.1875,0.4,0.375,0.1875,0.1875,0.375,0.4,0.375,0.0,0.6,0.1875,0.375,0.1875,0.5625
201512926,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.4,0.2,0.2,0.6,0.6,0.4,0.4,0.2,0.6,0.4,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.4,0.2,0.2,0.4,0.4,0.4,0.6,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.6,0.4,0.2,0.2,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.2,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.2,0.4,0.4,0.4,0.6,0.0,0.2,0.6,0.2,0.6
201616863,0.1875,0.2,0.47368421052631576,0.1875,0.375,0.4,0.15789473684210525,0.5625,0.375,0.5,0.35294117647058826,0.15789473684210525,0.375,0.4,0.5625,0.5294117647058824,0.2,0.5625,0.375,0.3684210526315789,0.9375,0.6,0.15789473684210525,0.35294117647058826,0.4,0.3157894736842105,0.3157894736842105,0.375,0.3157894736842105,0.2,0.375,0.35294117647058826,0.6,0.3333333333333333,0.6,0.1875,0.16666666666666666,0.2,0.5,0.625,0.3333333333333333,0.4,0.2,0.17647058823529413,0.4,0.47368421052631576,0.16666666666666666,0.0,0.15789473684210525,0.5,0.3333333333333333,0.16666666666666666,0.3157894736842105,0.16666666666666666,0.3157894736842105,0.47368421052631576,0.6,0.5,0.1875,0.47368421052631576,0.1875,0.3333333333333333,0.6,0.375,0.3684210526315789,0.35294117647058826,0.16666666666666666,0.375,0.3157894736842105,0.631578947368421,0.5625,0.1875,0.3333333333333333,0.6,0.4,0.3157894736842105,0.15789473684210525,0.16666666666666666,0.5,0.4,0.375,0.47368421052631576,0.3333333333333333,0.375,0.4,0.15789473684210525,0.1875,0.2,0.0,0.3333333333333333,0.35294117647058826,0.1875
201123811,0.1875,0.2,0.16666666666666666,0.375,0.1875,0.6,0.3333333333333333,0.5625,0.375,0.3333333333333333,0.5294117647058824,0.16666666666666666,0.5625,0.4,0.5625,0.35294117647058826,0.2,0.1875,0.5625,0.5,0.375,0.4,0.3333333333333333,0.7058823529411765,0.6,0.5,0.3333333333333333,0.75,0.5,0.4,0.5625,0.35294117647058826,0.4,0.5,0.4,0.1875,0.3333333333333333,0.4,0.3333333333333333,0.375,0.6666666666666666,0.6,0.4,0.35294117647058826,0.2,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.5,0.3333333333333333,0.4,0.3333333333333333,0.375,0.3333333333333333,0.375,0.5,0.4,0.1875,0.5,0.35294117647058826,0.16666666666666666,0.5625,0.16666666666666666,0.3333333333333333,0.375,0.375,0.5,0.4,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.5625,0.16666666666666666,0.3333333333333333,0.1875,0.6,0.16666666666666666,0.375,0.6,0.3333333333333333,0.0,0.35294117647058826,0.375
201614313,0.375,0.4,0.17647058823529413,0.1875,0.375,0.4,0.17647058823529413,0.375,0.5625,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.5625,0.6,0.375,0.35294117647058826,0.4,0.1875,0.625,0.35294117647058826,0.375,0.4,0.17647058823529413,0.35294117647058826,0.4,0.35294117647058826,0.5294117647058824,0.375,0.5294117647058824,0.2,0.5625,0.5294117647058824,0.4,0.35294117647058826,0.4,0.375,0.17647058823529413,0.2,0.35294117647058826,0.5625,0.35294117647058826,0.4,0.2,0.17647058823529413,0.2,0.35294117647058826,0.35294117647058826,0.0,0.35294117647058826,0.35294117647058826,0.5294117647058824,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.4,0.35294117647058826,0.1875,0.35294117647058826,0.1875,0.35294117647058826,0.4,0.1875,0.35294117647058826,0.5294117647058824,0.35294117647058826,0.4375,0.17647058823529413,0.35294117647058826,0.375,0.375,0.35294117647058826,0.4,0.2,0.5294117647058824,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.4,0.375,0.17647058823529413,0.5294117647058824,0.1875,0.4,0.35294117647058826,0.1875,0.2,0.35294117647058826,0.35294117647058826,0.0,0.1875
201619438,0.375,0.2,0.375,0.375,0.4375,0.6,0.375,0.5625,0.375,0.1875,0.375,0.1875,0.375,0.2,0.375,0.1875,0.6,0.1875,0.1875,0.375,0.1875,0.2,0.75,0.375,0.4,0.375,0.1875,0.375,0.1875,0.4,0.375,0.1875,0.2,0.375,0.2,0.1875,0.5625,0.4,0.1875,0.1875,0.375,0.4,0.8,0.5625,0.2,0.1875,0.1875,0.0,0.1875,0.1875,0.1875,0.375,0.5625,0.1875,0.375,0.1875,0.2,0.1875,0.5625,0.1875,0.5625,0.375,0.2,0.1875,0.375,0.1875,0.375,0.5625,0.1875,0.1875,0.1875,0.1875,0.375,0.2,0.4,0.1875,0.375,0.375,0.1875,0.4,0.375,0.1875,0.1875,0.4375,0.4,0.375,0.5625,0.6,0.1875,0.375,0.1875,0.0
